negligence,"疏忽,粗心,不,選擇,狀態"
negotiable,"形,可協商的,溝通可,的,形容詞可以溝通的"
neutralize,"使中立,使成中立地帶,使中和,抵銷,中立化,變無效,中和"
nimbleness,"敏捷,機智"
noisome--0,"有害的,有害健康的,惡臭的,類"
nomadic--0,"遊牧的,遊牧民族的,流浪的"
nominal--0,"名義上的,有名無實的,名字的,語名詞性的,名詞性詞"
nonplussed,"不知所措的,被驚訝到無以復加"
nontrivial,"複雜難懂的,不平凡的,重要的"
nostrum--0,"祖傳秘方,源,字源是拉丁文,江湖郎中的,祖傳秘方,例例,庸醫,江湖郎中,解,這種,祖傳祕方,的效力是被質疑的,為負面字"
noticeable,"引人注目的,顯明的,值得注意的"
novelty--0,"新奇,不可數,新奇的事物,可數"
noxious--0,"有毒的,對健康或道德有害的參,有毒的,有害的,反,有益健康的,無害的"
nullify--0,"使失去法律效力,廢止,使無效,抵消"
oafishness,癡呆
objections,反對
objects--0,"目標,對象"
obligation,"名詞,道義上或法律上的,義務"
obliterate,"擦掉,字跡,切除,肢體,類激勵除掉提供運輸,同義,埋葬除掉,動名詞同義,濕的,詞性不符"
observance,"對法律,習俗等的,遵守,奉行"
obtainable,"能到手的,可到手的"
obviate--0,"消除,排除,危險,障礙等,回避,預防,避免"
occasional,"偶然的,非經常的,特殊場合的,臨時的"
occlude--0,"使閉塞,封閉,關閉,逐出,咬合,臼合"
occupation,"職業,工作,占領,占據,佔用"
occurrence,"發生,出現,事件,發生的事情"
officially,"作為公務員,職務上,官方地"
ominous--0,"預兆不祥的,不吉利的反,吉兆的,幸運的"
omniscient,"無所不知的,無所不知的,博識的,無所不知"
one-by-one,一個接著一個
onerous--0,"繁重的,麻烦的,负有义务的"
operations,營運
opposition,"反對,對抗,對立,阻力,反對派,反對黨"
oppressive,"壓迫的,壓制的,專制的,暴虐的,暴虐的統治"
opprobrium,"辱罵,手機原本做很濫被別人辱罵辱罵"
optimal--0,"最佳的,最理想的,記,最好的"
opulent--0,"豐饒的,華麗的,奢侈的"
oration--0,"頗有野心,自高自大的演說"
oratorical,"演說的,雄辯的,演說家的"
originally,"最初的,本來的,原始的,的衍生的副詞,副詞,起初,原來"
ornateness,NotFoundAnyMeanings
ostensible,"外表的,假裝的,類,表面上的,似乎是真的,似是而非的,反"
outpouring,"注出,流出,流露"
outrageous,"形容詞,可憎的,可恥的,粗暴的,無法無天的"
ovation--0,"熱烈歡迎,大喝采,大受歡迎,歡呼"
overcharge,"討價過高,裝藥過多,過度充電超載,裝藥過多,過度充電"
overcoming,克服
overriding,"最主要的,優先的,首要的"
painkiller,"止痛藥,解痛物"
painstakin,NotFoundAnyMeanings
palliative,"緩和的,減輕的,掩飾的辯解,可斟酌的事情"
panache--0,"羽飾,用作頭飾或頭盔裝飾品的一簇羽毛,炫耀,神氣十足參,萬能藥,胰臟,全套甲冑,反,謙卑"
panoply--0,"全副盔甲,全副穿戴,壯麗的陳列,或裝飾,防護物"
paradox--0,"似非而是的雋語,反論,自相矛盾的話"
paragon--0,"模范,典型,傑出或完美的模式,類模范被尊重賤民被輕視模范值得效仿尊敬的人值得尊重補救物用來補償范例用來例証"
paralyzing,"使麻痺,使癱瘓,使全面停頓"
paraphrase,"注釋,意譯,用其它形式或詞語來重述一篇課文或文章的語句,類意譯不是逐字的約等于不是精確的,平底鍋,盤子,面板"
partiality,"不公平,偏倚,偏袒,偏愛,癖好"
particular,"特別的,特殊的,詳細的,挑剔的,苛求的細節,細目,詳情"
passageway,"通道,通路"
passionate,"形容詞,熱情的,激昂的"
pasteurize,"以高熱殺菌,消毒"
pathogenic,"使生病的,成為病原的,病原性的"
patriot--0,"記,爸爸,把祖國看成爸爸,愛國者,愛國者,類,愛國者愛國家黨徒愛黨的路線,愛國者"
patriotism,"愛國心,愛國精神,愛國主義"
pediatrics,"記,腳,兒童,醫學科,小兒科,小兒科,參,精神病學的,醫小兒科"
penalty--0,"刑法,處罰,懲罰,體罰"
pending--0,"即將發生的,待定的,待決的,等到,之後,直到,時為止"
penetrable,"穿透的,可滲透的,使感動的"
penetrated,"穿過,刺入,透過"
penicillin,"音譯詞,盤尼西林,青霉素,一種抗生素,能有效地防治細菌,廣泛運用于各種傳染病的治療中,微青霉素一種抗菌素,音譯名為盤尼西林"
pensive--0,"憂郁沉思的,愁眉苦臉的,憂心忡忡的根,權衡反複權衡,沉思的類沉思的沉思的哀傷的悲哀的"
perceiving,"可察覺到的,反,無知覺的"
perception,"感知,能力,覺察,力,認識,觀念,看法"
perfection,"完美,完善,完備,圓滿"
periodical,"形容詞,週期的,定期的,期刊的,名詞,期刊"
permanence,"記,所有,保持,保持所有的狀態,永久,永久,類,易逝的不會永久陳舊的不會流行,無色的沒有色調短暫的不是永久,反,短暫,永久,持久"
permission,"名詞,允許,許可,同意"
permissive,"許可的,寬容的,放縱的"
permitting,"允許,許可,准許"
peroration,"記,全部,演講,對演講全部總結一下,結束語,演講時的,結束語,用來總結概括結束演講,類,演講的結束語奏鳴曲的尾聲,演講的結束語,演講高談闊論"
perplexity,"困惑,混亂,困難"
perquisite,"額外補貼,臨時津貼,特權"
persiflage,"記,全部,死,旗子,全部死在國旗下,因為受到挖苦,挖苦,嘲弄,根,吹口哨,嘲弄,類,訓道是為了激勵挖苦是為了刺激,戲弄,挖苦"
personable,"討人喜歡的,有魅力的,品貌兼優的,她聰明,勤奮,很討人喜歡"
persuasion,"說服,信念,說服力"
pertain--0,"屬於,依附於,關於,與,有關聯"
pertaining,"從屬於,的,附屬的"
petitioner,"記,追求,人追求的人,請愿人,請愿人,類,奴才是過分依賴者奴顏婢膝者是過分請求者,請求者"
petroglyph,"記,石頭,寫,岩石雕刻,史前人類所創造的,岩石雕刻,類,岩石雕刻是在岩石上畫壁畫是在牆上畫,岩石雕刻"
phenomenal,"顯著的,現象的,能知覺的"
philosophy,"哲學,人生觀,原理"
physically,"在身體上,在肉體上"
picaresque,以歹徒為題材的歹徒
pioneering,"開創的,首創的,先導的"
pitfall--0,"陷阱,圈套,隱藏的危險,易犯的錯誤,意想不到的困難"
placate--0,"通過達成協議,撫慰,平息憤怒參,難以平息的,自滿得意的,平靜的,類謀略是為了欺騙讓步是為了撫慰"
placebo--0,"安慰劑,不含藥的製劑,為加強病人對康複的希望,類安慰劑是假止痛劑舞台背景是假景色安慰劑是無害的油膏是油質的毒液是有毒的"
plagiarism,"記,家,整天在家玩,要想,成績,只好剽竊了,對文章,學說等的,剽竊,抄襲,類,剽竊是偷別人的觀點偷牛是偷別人的牛偽造是偽造別人的文件,剽竊,剽竊物"
plagiarize,"動,詞,抄襲,剽竊,過去式及過去分詞為"
plasticity,"可塑性,塑性,記,塑造,性質,可塑造的性質,可塑性,可塑性,參,石膏,橡皮膏,塑膠,塑膠的,有可塑性的,類,休眠的具有不活動性可塑的具有可塑性,反,堅硬,嚴格,剛性"
plentitude,"充分表示情况,状态丰富"
pliability,柔韌性
podiatrist,"記,腳,病,人,足病醫生,足病醫生,類,皮膚科醫生看皮足科醫生看腳,足病醫生"
politeness,"記,有教養的,文雅的,禮貌,優雅,類,掩飾不是誠實故意怠慢不是禮貌,有禮,優雅"
ponderable,"形容詞,有重量的,有價值的,值得一想的,名詞,值得考慮的事物"
pontifical,"羅馬教皇,指示或有關的主教或主教"
portend--0,"預示,預先警告,記法,向前拉,伸"
portraying,"畫,人物,風景等,用語言,描寫"
positioned,定位的
possessing,"擁有,持有,具有,佔有"
possession,"擁有,具有,佔有,控制,所有物,所有權,財產,著魔,著迷"
potency--0,"力量,影響力,效力,這種新藥的效力目前還不清楚"
potentiate,"使有權力,使,藥物,更有效力,反,使無效,加強"
powerfully,"有力地,強烈地"
practicing,"開業的,在從事工作的"
precarious,"不穩定的,不安的,危險的,祈禱需要祈禱不穩定,不安的"
precede--0,"領先,比,先,順序位置或時間,在,之前"
precedence,"由于其重要性或有高地位而得到的,優先權參,領先于,在,之前,類先占取得優先權獲得取得所有權"
precept--0,"戒律,規則,箴言,格言,先,拿先拿到宗教的規則"
predate--0,"把,的日期填得早於實際日期,在日期上早於"
predestine,"記,前,注定,提前注定,通過神意,預先注定,參,預定,反,隨機發生,預定,注定"
predicting,預測
preempt--0,"已先買權取得,取代,記法,預先,買,先買已先買權取得"
preface--0,"序文,緒言,前言,作序,寫前言,給,作序,以,開始"
prejudiced,"記源于,偏見,前,判斷,預先判斷,偏見,有偏見的,有成見的,反,無私的,懷偏見的"
prejudices,NotFoundAnyMeanings
presage--0,"預感,預兆,預知,成為,的前兆,預示,預言,預言"
prescience,"預知,參,全知的,上帝,類,有先見之明的知道未來的東西有學問的知道深奧的東西,反,近視"
prescribed,"規定的,法定的,處方的"
presenting,呈現
presume--0,"相信,推測,自作主張,放肆,記法先前拿事先拿相信,推測,自作主張,放肆"
pretending,"假裝的,偽稱的,嬌飾的"
pretension,"炫耀,自負,要求,主張,借口,驕傲"
preventing,形防止的
previously,"先的,以前的,的衍生的副詞,副詞,事先,以前"
primate--0,"地區內,最高階的主教,靈長類動物,類"
primordial,"記,最早的,順序,最初的,原始的,反,最近的,原始的"
principled,"記源于,法則,原則,有道德原則的,類,道學氣的是過分講究原則的迂腐的是過分講究學問的,原則性強的,有,道德,原則的"
principles,"原則,原理"
privileges,"特權,優特"
probity--0,"正直,完全無可懷疑的誠實,參,鼻子,探索味道的東西類公正的不會有黨派偏見貪污的不會正直反,卑鄙,狂妄,欺騙"
proceeding,"開始,著手,的現在分詞,名,進行,議項,學會等的,會議錄"
procession,"一,長,列,一,長,排,隊伍"
procure--0,"取得,獲得,記法,向前,跑"
prodigious,"尺寸,力量或程度異常,巨大的反,輕微的"
productive,"能生產的,有生產價值的,多產的"
profane--0,"褻瀆,不尊敬地對待,褻瀆神靈的,貶低或玷污神聖的,類不可穿透的不能刺穿神聖的不能褻瀆反,尊敬,虔誠的對待"
profession,"職業,表白,聲明,公開宣佈"
profundity,"知識,感情或意義,深奧,深刻,參,沒有理由的,沒有根據的,類,笨拙的沒有技巧油嘴的沒有深度,反,表面性的事物,淺薄,深度,深處,深奧,深刻"
profuse--0,"大量的,極其豐富的,充沛的,浪費的"
projectile,"記,向前,扔,向前扔的東西,拋射物,拋射物,被發射出去,扔出去或被推動的物體,參,投影儀,類,艦隊由船只組成槍炮連發由射彈組成,射彈,發射的"
projecting,"突出的,凸出的"
projection,"發射,計劃,突出部分,設計,推測"
promise--0,"允諾,允諾的東西,約定的事項,允諾,答應,給人以,的指望,有,的可能"
promptness,"敏捷,機敏,迅速"
propensity,"倾向,习性,癖好,偏爱"
propulsion,"記,向前,推動,向前推,推動力,推進力,一種驅動或推進的力量,參,拒絕,擊退,沖動的,推進,推進力"
prosperity,"興旺,繁榮,昌盛,成功"
prosperous,"成功的,繁盛的,順利的,幸運的"
protection,"保護,保衛,保護者,防護者,護照,通行証,保護貿易制度"
protruding,"突出的,伸出的"
provisions,"糧食,食物供給,物資"
prudent--0,"審慎的,三思而後行的,精明的,節儉的"
psychology,"心理學,心理戰術"
pugnacious,"好鬥的,源,拳頭表示,攻擊,打鬥,衍,例,解,諧音,胖哥奶昔,在打架,字根,還有,拳擊手,拳擊,同義字,亦是重要的,單字,都是,好鬥的"
punishment,"名詞處罰,懲罰,刑罰"
purloin--0,"記,純潔的獅子,非常罕見,有很多人想偷,利用他人的信任而,偷竊,類,潛伏是偷偷等偷竊是偷偷獲得潛逃是偷偷離開,偷竊,盜取"
purposeful,"有目地的,意味深長的,重大的,有決心的,果斷的"
quarantine,"检疫,隔离,政治或商业上的,封锁,检疫期间,检疫,使在政治或商业上孤立"
quarrel--0,"吵架,反目,怨言,方形的東西,吵架,爭論,挑剔"
quirhiness,古怪
quizletcom,NotFoundAnyMeanings
rampant--0,"猖獗的,蔓生的,猛烈的,狂暴的,跛拱的"
readily--0,"不遲疑地,迅速地,輕易地"
reasonable,"合理的,有道理的,通情達理的,公道的"
rebellious,"反抗的,難控制的,戰鬥,戰爭"
receptacle,"記源于,接受,東西一接受東西的東西,容器,容器,插座,類,碗是一種容器自行車是一種交通工具,容器,植花托,電工插座"
recidivate,"回到原先的習慣,尤指重新犯罪"
reciprocal,"互惠的,相互的,相應的,倒數的,彼此相反的倒數,互相起作用的事物"
recklessly,"魯莽地,粗心大意地"
reclaim--0,"重新取得,使改過,使悔改,教化,使某人改邪歸正,開墾,開拓,回收利用,舊馴服,降服"
recognized,"公認的,經過驗證的"
recompense,"酬謝,回報,賠償,回來,共同,衡量,動作"
recovering,恢復
recuperate,"恢復,使復原,使恢復健康,使恢復精神,彌補,復原,恢復健康,彌補損失"
redemptive,"用以,贖回的,救贖的,救世的"
redundancy,"過剩,裁員,備份,似乎多餘其實重要的後備力量"
refinement,"精煉,精緻,高尚,嫻雅"
refraction,"折射,反射"
refraining,NotFoundAnyMeanings
refreshing,"形容詞,提神的,使人耳目一新的"
refugee--0,"難民,避難者,逃亡者,數以千計的難民越過邊境逃入鄰國"
regenerate,"使新生,重建,改革,革新,新生,再生,起革新作用,新生的,更新的"
regressive,"記,反,走,退步的,退步的,退化的,反,早的,前進的,回歸的"
regularity,"有規則,勻整,正規,經常,調和"
relaxation,"鬆弛,放鬆,減輕,緩和,休息,休養"
relentless,"持續不斷的,無法停下的"
reluctance,"不願,勉強,厭惡"
remorse--0,"後悔,源,後悔的感覺會不停地,咬著你不放,衍,例"
remorseful,"極為後悔的,懊悔的"
remunerate,支付報酬或補償
reparation,"賠償,補償,彌補,這間公司不得不向那些受化學污染危害而健康狀況不佳的人士作出賠償"
repatriate,"把,某人,遣送回國,遣返,回國"
repeatedly,"副詞,一再,再三,多次"
replete--0,"徹底吃飽了的,充滿,的,富於,的"
repress--0,"鎮壓,抑制,壓制,壓制"
repudiates,駁斥
repugnance,"記,反,反過來把你推倒,厭惡源于,反對,深惡痛絕,極度的討厭或反感,類,可憎的使人反感威脅的使人恐懼,反,密切關系,吸引力,不一致"
reputation,"名譽,聲譽,聲望,信譽"
request--0,"動詞,請求給予,名詞,要求,請求"
rescission,"退保,因隱瞞原有病情而取消保險"
resembling,類似或特性的幻象
resentment,"因受虐待而,憤恨,不滿,怨恨"
resilience,"彈性,彈力,迅速恢復的能力"
resistance,"抵抗力,反抗,耐力,反抗行動,阻力,反對,電阻"
resolution,"圖形解析度解析,決心,堅定,決定,提案,消除,解答,分解,轉變"
resolve--0,"決定之事,決心,堅決,決定,分解,決心,使分解,解析,解決,消除,決心"
respect--0,"尊敬,尊重,考慮,重視尊敬,尊重,敬意,問候,考慮,重視"
respectful,"尊重人的,表示敬意的,有禮貌的"
respire--0,"記,反複,呼吸,呼吸,呼吸,類,肺用來呼吸牙齒用來咀嚼眼睛想象,耳朵共鳴,呼吸"
respite--0,"暫緩,死刑的,緩期執行,義務的,暫緩履行暫時的休息,或喘息,痛苦的,緩解,暫止,工作之餘稍作休息,吵鬧聲整夜不停"
respondent,"回答的,應答的,感應的應答者,被告"
responsive,"對建議,影響,意見或努力,反應迅速的,敏感的參,回答者,被告,原告,反,頑固的,冷靜的"
restive--0,"由于被限製,反對,批評或拖延而,焦躁不安的參,得不到休息的,不平靜的,類不安的不是平靜的不重要的不是重要的鐸利的不是鈍的粗心的不深思"
restore--0,"恢復,使回復,歸還,交還,修復,重建"
restrained,"克製的,有節製的,反,熱心的,未受抑製的,戲劇性的,做作的,受限制的,拘謹的,有限的"
restraints,"限制,管制措施"
restricted,"有一定限制的,有限的,受約束的,指土地,對公眾不完全開放的,指土地,對軍人不完全開放的"
resurgence,"再起,復活,再現,復興"
retract--0,"縮回,收回參,可伸縮性,類收回聲明廢除法律澄清誤解的東西撤消錯誤的東西反,養育,鼓勵,供應"
revitalize,"使重新充滿活力,使新生,使再興"
rhetorical,"語言上的,文字上的,言辭華麗卻往往無內涵的"
rhinestone,"記,萊茵河,石,萊茵石,一種無色的人造寶石,具有鑽石般的表面,人造鑽石,水晶之一種,人造鑽石"
ridiculous,"可笑的,荒謬的,滑稽的"
saccharine,"像糖一樣的,有甜味的,做作的,矯情的"
sacrosanct,"神聖不可侵犯的,記法,神聖,聖人,又神聖又聖人,神聖不可侵犯的"
salutation,"問候,信件開頭稱呼語,致意,行為"
sanctimony,假慈悲
satisfying,"形容詞,滿意的,充分的,確信的"
schematize,"記源于,安排,陰謀,圖解,圖謀,以圖表解釋,圖式化,參,示意性的,圖解的,把,系統化,用計划表達"
scornfully,"輕蔑地,藐視地"
scruple--0,"躊躇,猶豫,微量,躊躇,有顧忌,記法海關人員將箱子撕開來檢查謹慎小心"
scrutinize,"詳細徹底檢查,細讀,細看"
scurrilous,"惡言誹謗的,使用粗俗的,下流的,辱罵的語言的,類下流的不適當易變的不一致"
seclude--0,"使隔離,使孤立,使隱退,使隱居,富人不肯同窮人接觸"
secrete--0,"動植物或其細胞分泌,唾液是由嘴中或嘴部周圍的腺體分泌的一種液體"
secular--0,"牧師,俗人,世俗的,現世的,不朽的,長期的"
securities,"記買,很不,安全,股票証券總稱,類,股票集合成為股票總體報告集合成為全套檔案,有價証券"
seismic--0,"記,色,麥克色情的女人用,叫,震撼世界的,地震的,震撼世界的,地地震的"
seminal--0,"有創意的,對以後發展有巨大影響的"
separating,分開的
separation,"名詞,分開,分離"
serpentine,"蛇的,層層卷繞的,陰險的,迂回的蛇紋石,古時候大炮的一種"
shamefully,NotFoundAnyMeanings
shiftiness,奸詐
shrewdness,"精明,機靈,敏銳"
simplicity,"單純,簡朴,樸素,坦率,無知,天真"
skillfully,"巧妙地,精巧地"
skyscraper,"摩天大樓,超高層大樓,特別高的東西"
slackening,NotFoundAnyMeanings
slanderous,"記源于,誹謗,多,誹謗性的,源于,丑行,誹謗,誹謗性的,誹謗性的"
slavery--0,"奴隸的身分,奴隸狀態,奴隸制度"
sleepiness,睏倦
smattering,"記不是源于,死,席子死在席子上的乞丐是因為沒有知識,略知,少數,一知半解,反,博學的,一知半解,略知,少數"
smoothness,"柔滑,平滑,平坦"
solicit--0,"請求,乞求,誘惑,徵求"
solicitude,"既關心又憂慮,衍,例例,解,特別注意和,孤獨,不不要搞混,記法,沒有,因為看不到你,所以我很孤獨,形容詞,很常見見,通常指,父母對子女那種既關心又焦慮的關懷"
soluble--0,"可溶的,易于溶解的,迷惑等,能解釋的根,溶解,解決,松開類易揮發的容易揮發易溶解的容易溶解"
sophomoric,"大学或四年制中学的二年级的,一知半解的"
sparseness,"稀疏,貧乏,稀少"
spartan--0,"斯巴達的,簡朴節約的,語言簡短的,紀律性強的,類,同義,至尊的重要的簡朴的簡朴的怪誕的使著迷,反,奢侈的,縱容的,富裕的"
specialize,"使特殊化,列舉,特別指明,限定,的範圍,成為專家,專攻"
spiritless,NotFoundAnyMeanings
standstill,"靜止,停頓,停滯,失控的大巴士駛入了泥濘的田裡,最後停了下來"
statements,"敘述,陳述"
stationary,"不動的人,常備軍"
stationery,"文具,集合名詞,不可數"
stedfastly,堅定地
stentorian,"聲音洪亮的,記源于荷馬敘事詩中聲音宏亮的傳令官斯坦特,他的聲音極其洪亮,指聲音極響亮的,類,可聽見的洪亮的可辨別的明顯的可理解的明晰的,程度,反,衰弱的"
stereotype,"鉛版,陳腔濫調,老套,使用鉛版,套用老套,使一成不變"
stilted--0,"呆板的,生硬的,不自然的,記法音讀死呆子呆板的,生硬的,不自然的"
stinginess,"記源于,刺,一根刺都不給,小氣,吝嗇,小氣,吝嗇,區,節省,反,寬宏大量,慷慨,慷慨,寬大,小氣"
stoical--0,"堅忍的,禁慾的"
strengthen,"加強,變堅固,變強,股票上漲"
striations,條紋
strictness,"嚴格,嚴謹"
strikingly,"顯著的,明顯的"
structural,"形容詞,建築上的,建築用的,結構上的"
stubbornly,"頑固地,倔強地"
studied--0,"慎重的,故意的且精心考慮而得的,設計出來的參,勤學的,類簡潔的不是多余的自然的不是故意的"
subjective,"思想,感情等,主觀的主觀的,以個人好惡,觀點等為依據"
subliminal,"心阈下的,潜意识的,太弱或太快以至于难以觉察的"
submissive,"服從的,順從的,恭順的"
submitting,"使服從,使屈服"
subside--0,"房屋,下陷,平息,消退,消失,下面坐坐下去下陷"
subsidiary,"子公司,附加物,輔助者,補助的,次要的,津貼的"
substitute,"代理,代理人,代用品,代替物,代替,替代,取代"
subterfuge,"詭計,狡猾的逃避手段,類托辭為了欺騙頌詞為了贊揚倒酒容器為了傾倒直率沒有詭計倉促沒有深思熟慮"
subversion,"顛覆,覆滅,顛覆因素,破壞因素"
succeeding,"以後的,隨後的,成功,的現在分詞"
successful,"成功,好結果,上出来,大当,盛大"
succumb--0,"屈服,因,死亡,躺"
suffice--0,"足夠,有能力,使滿足"
sufficient,"足够的,充足的,充分的"
suffragist,"參政權擴大論者,婦女參政論者"
suggesting,建議
suggestion,"建議,提議,暗示,提出,說明"
summarizes,總結
supplement,"補充物,增刊,補充,補充,增補"
suppleness,"記源于,懇求,求饒,柔軟的,使柔軟,死,蘋果死了就會變軟,易彎曲,柔軟,類,潤膚劑很柔軟干燥劑很干燥,麻木的沒有感覺堅硬的沒有柔軟,反,堅硬,堅硬,易彎曲,順從,柔軟"
supplicant,"記源于,供給,請求供給吃的的人,乞求者,懇求者,類,哀求者低三下四對手對抗,懇求者是懇求的賣弄風情者是輕浮的,懇求者,懇請者,懇求的"
supplicate,"下方,折疊,懇求,哀求,懇請,祈禱"
supporting,"撐,支承,支承面"
surfeit--0,"過食,過度,惡心,使飲食過度,使沉溺于,飲食過度"
surgically,外科手術上的
surmise--0,"推測,猜測,臆測,記法,超越,丟,投石問路猜測,臆測"
surpassing,"勝過的,卓越的,優秀的,非凡的,非凡地,卓越地"
surplus--0,"剩餘,過剩,盈餘,過剩的,剩餘的"
surrealism,超現實主義世紀的一個文藝流派
suspension,"名詞,暫停,中止,停職"
suspicious,"形容詞,猜疑的,疑心的,多疑的"
sustenance,"食物,糧食,生計,營養,支援,供養,維持"
swaggering,NotFoundAnyMeanings
sweltering,"記源于,悶熱,汗流夾背,汗,酷熱的,反,寒冷的,悶熱的,中暑的,酷熱的"
synonymous,"同義字的,類義字的,同義的"
systematic,"形容詞,有系統的,成體系的"
tambourine,"記,木材,音質,用木頭做的有音質的,小手鼓,小手鼓,邊緣嵌有能叮當作響的小金屬片的小鼓,一只手搖它另一只手敲它,類,小號是一種號角小手鼓是一種鼓,小手鼓"
temptation,"名詞,引誘,誘惑,誘惑物"
tenable--0,"觀點站得住腳的,職位可保持一段時間的,根據最新的發現,他的理論已經站不住腳了"
tenderness,"柔軟,溫和,親切,心軟難處理"
tenuous--0,"細薄的,稀薄的,沒有實際內容的參,使變細薄,減輕,掩飾,反,堅固的,充實的"
terrace--0,"梯田的一層,梯田,房屋之平頂,陽台,傾斜的平地,露臺,成平頂的"
terrain--0,"地形,地勢,地帶,這種汽車特別適宜在崎嶇不平的地帶行駛"
thermal--0,"形容詞,熱量的,溫泉的,保暖的,名詞,上升暖氣流"
thoroughly,"徹底的,完全的,的衍生的副詞"
threadbare,"穿破舊衣服的,俗套的,記,線,露出,一磨破以至粗線都露了出來的,磨破舊的,陳腐的,類,磨破的不新曲折的不直"
throughout,"在所有各處,徹頭徹尾,自始至終遍及,在各處"
thunderous,"形容詞,像打雷的,多雷的,強有力的"
tiresomely,NotFoundAnyMeanings
torment--0,"苦痛,拷問,使苦惱,攪動,歪曲,拷問"
torrential,"奔流的,洪流的,記這個軟體的種子在網路裡,奔流"
tournament,"聯賽,循環賽,錦標賽"
tourniquet,"記,旅游,你,缺,他,旅游的時候大動脈出血就缺乏,止血帶,止血帶,暫時阻止血液流過而止血,類,止血繃帶阻止血流動壩阻止水流動,止血繃帶阻止出血剎車阻止移動暫停阻止行動,止血帶,壓脈器"
traditions,習俗
trajectory,"物,射線的,軌道,彈道,軌線"
transcribe,"抄寫,譯寫,意譯,錄制,改編,遺傳轉錄"
tremendous,"巨大的,極度的,驚人的"
trespassed,NotFoundAnyMeanings
tribute--0,"貢金,貢物稱讚,頌詞"
truculence,"記,真的,哭,她真的哭了,被你那凶猛的臉嚇得,凶猛殘暴,有猛烈爭斗明顯傾向,反,仁愛心,仁慈,善意,野蠻,粗野,殘酷,好戰,致命性"
tyrannical,"暴虐的,壓制的,殘暴的"
ubiguitous,NotFoundAnyMeanings
unavailing,"無益的,無用的,徒勞的"
unbecoming,"不適當的,不相稱的,不得體的"
uncanny--0,"奇怪的,怪異的,可怕的,不尋常的"
undercover,"秘密從事的,秘密的,被雇間諜活動的"
underlying,"在下面的,根本的,潛在的,商優先的"
understand,"瞭解,領會,聞知,懂,理解,懂得,認為"
understate,"打著折扣說,保守地說,有意輕描淡寫"
understood,的過去式和過去分詞
understudy,"預備演員,替角,充當,的替角"
underwrite,"簽在,下,給,保險,簽名,承諾支付,經營保險業"
undirected,未受指導的
uneasiness,"不舒適,不安,局促"
unfriendly,"形容詞,不友好的,有敵意的"
ungrateful,"忘恩負義的,使人不愉快的,徒勞的,討厭的"
ungrudging,"慷慨的,情愿的"
uniformity,"同樣,一式,一致,均勻單一的單一形式"
unlawfully,不合法地
unlettered,"無學問的,缺乏能從書本上獲得的知識的,反,博學的"
unmerciful,NotFoundAnyMeanings
unoriginal,無獨創性的
unorthodox,"非正统的,异教的,异端的,非,正宗的,意见,非正宗的意见"
unpleasant,"形容詞,使人不愉快的,不中意的"
unprovoked,"未受挑釁的,無正當理由的,記,沒有,向前,叫喊,未向前叫喊,引申為,沒有受到挑釁"
unrequited,"無報答的,無報酬的,有仇未報的"
unreserved,"不客氣的,不隱瞞的,坦白的"
unresolved,"問題或困難,未解決的"
unsettling,"令人不安的,騷亂的,不穩定的"
unshakable,不可動搖的
unskillful,不熟練的
unsteadily,"不安定地,不穩定地,搖擺地"
unstinting,"極為慷慨的,大方的"
untempered,NotFoundAnyMeanings
unthinking,"無思想的,不留心的,無思慮的"
unyielding,"不屈服的,不讓步的,頑固的不易彎曲的,堅挺的"
uproarious,"騷動的,喧囂的,令人捧腹,大笑,的,非常有趣的"
upswing--0,"高漲,向上擺動,改進,向上擺動,提高"
valiant--0,"英勇的,勇猛的,果敢的,公司在過去兩年裡為提高效率進行了不懈的努力大膽的嘗試"
variations,差異
variegated,"杂色的,斑驳的,变化多端的,使成杂色,的过去式和过去分词"
vegetation,"某一地區的,植物,熱帶植物"
vehemently,"強烈地,交通,強烈"
veneration,"尊敬,類,敷衍不會思索傲慢不會尊敬,反,挑舋,嘲笑,輕視,輕蔑"
verbose--0,"囉唆的,冗長的,類,囉唆的,多餘的,過剩的"
verdict--0,"律,陪審團的,裁決,判決,判斷,定論,結論"
verifiable,"可證實的,檢驗的,記,證實,驗證"
veterinary,"醫家畜的,獸醫的"
vigorously,"有力地,健壯地,精力旺盛地"
virtuosity,"鑒賞家所展示的,精湛技巧反,平常,平庸"
vituperate,"用十分刻薄的辱罵性語言,批評,指責類崇拜是十分欽佩辱罵是十分鄙視反,贊揚,贊美,誹謗,辱罵,貶低,輕視"
vocabulary,"詞匯,詞匯量,詞匯表"
vociferous,"製造,發出或帶有,大聲叫嚷的反,沉默的,單調的,平靜的"
volubility,"健談,口若懸河"
voluminous,"大的,多卷的,著作多的,宽松的,宽松地,容量大地,篇幅长地,宽松,容量大,篇幅长"
voluptuous,"沉溺酒色的,縱欲的,參,耽于逸樂的人,反,禁欲的,簡朴的,有自製力的,克己的"
vulnerable,"易受傷害的,有弱點的,易受攻擊的,脆弱的,成局的"
wanderlust,"記,漫游,欲望,漫游癖,漫游癖,非常強的或無法抵製的旅游的欲望,類,好奇的人喜歡知道有旅游癖的人喜歡旅游,旅行癖,流浪癖"
warrant--0,"正當理由,根據,証明,批准,憑証,許可証,委任狀,保証,辯解,擔保,批准"
wastefully,NotFoundAnyMeanings
watercraft,船隻
well-being,"名詞,康樂,安康,福利"
well-known,"眾所周知的,有名的,清楚明白的"
